id,movie_id,genre_id
14700,0084809,4
14701,0084814,4
14702,0084814,9
14703,0084814,18
14704,0084825,3
14705,0084827,5
14706,0084827,6
14707,0084827,8
14708,0084846,4
14709,0084854,3
14710,0084854,19
14711,0084855,11
14712,0084861,5
14713,0084861,9
14714,0084861,11
14715,0084865,4
14716,0084865,21
14717,0084865,22
14718,0084865,12
14719,0084866,5
14720,0084866,11
14721,0084867,5
14722,0084867,9
14723,0084867,19
14724,0084868,2
14725,0084868,20
14726,0084868,14
14727,0084868,7
14728,0084897,17
14729,0084897,9
14730,0084897,11
14731,0084897,13
14732,0084897,19
14733,0084897,15
14734,0084899,11
14735,0084899,3
14736,0084904,11
14737,0084904,21
14738,0084917,4
14739,0084917,11
14740,0084920,4
14741,0084920,11
14742,0084920,19
14743,0084934,11
14744,0084935,5
14745,0084935,6
14746,0084935,7
14747,0084935,8
14748,0084945,4
14749,0084945,7
14750,0084945,8
14751,0085121,9
14752,0085121,11
14753,0085121,19
14754,0085124,5
14755,0085124,8
14756,0085124,19
14757,0085127,5
14758,0085127,4
14759,0085148,4
14760,0085154,11
14761,0085154,12
14762,0085154,16
14763,0085156,3
14764,0085156,9
14765,0085156,19
14766,0085159,3
14767,0085178,9
14768,0085178,11
14769,0085180,9
14770,0085180,11
14771,0085183,5
14772,0085183,6
14773,0085183,7
14774,0085204,6
14775,0085204,9
14776,0085204,11
14777,0085206,4
14778,0085210,9
14779,0085210,11
14780,0085210,19
14781,0085211,5
14782,0085211,4
14783,0085213,13
14784,0085213,22
14785,0085218,20
14786,0085218,17
14787,0085218,11
14788,0085218,13
14789,0085218,15
14790,0085224,3
14791,0085224,8
14792,0085226,11
14793,0085226,7
14794,0085226,3
14795,0085226,18
14796,0085234,11
14797,0085234,19
14798,0085240,4
14799,0085240,11
14800,0085244,4
14801,0085244,11
14802,0085245,9
14803,0085245,11
14804,0085248,6
14805,0085248,14
14806,0085250,5
14807,0085250,9
14808,0085250,11
14809,0085250,19
14810,0085251,4
14811,0085251,12
14812,0085253,3
14813,0085255,5
14814,0085255,9
14815,0085255,11
14816,0085255,8
14817,0085255,19
14818,0085267,4
14819,0085267,11
14820,0085267,8
14821,0085271,8
14822,0085271,19
14823,0085276,5
14824,0085276,11
14825,0085276,12
14826,0085276,19
14827,0085303,3
14828,0085303,18
14829,0085303,19
14830,0085318,5
14831,0085318,9
14832,0085318,11
14833,0085318,19
14834,0085327,6
14835,0085327,4
14836,0085327,5
14837,0085333,3
14838,0085333,19
14839,0085334,4
14840,0085334,14
14841,0085346,4
14842,0085346,11
14843,0085346,12
14844,0085354,4
14845,0085354,9
14846,0085356,5
14847,0085356,6
14848,0085356,7
14849,0085356,3
14850,0085361,5
14851,0085361,4
14852,0085361,11
14853,0085370,17
14854,0085370,11
14855,0085370,15
14856,0085382,3
14857,0085382,19
14858,0085384,4
14859,0085384,9
14860,0085384,18
14861,0085385,3
14862,0085385,18
14863,0085385,19
14864,0085387,4
14865,0085387,5
14866,0085388,11
14867,0085392,8
14868,0085392,4
14869,0085400,11
14870,0085407,11
14871,0085407,3
14872,0085407,8
14873,0085407,19
14874,0085412,4
14875,0085412,9
14876,0085415,3
14877,0085420,4
14878,0085420,9
14879,0085420,19
14880,0085426,8
14881,0085434,3
14882,0085438,4
14883,0085450,4
14884,0085461,11
14885,0085470,4
14886,0085473,5
14887,0085473,6
14888,0085473,9
14889,0085474,1
14890,0085474,4
14891,0085475,11
14892,0085475,18
14893,0085475,21
14894,0085478,4
14895,0085478,11
14896,0085482,11
14897,0085486,11
14898,0085486,12
14899,0085496,4
14900,0085496,11
14901,0085516,4
14902,0085524,4
14903,0085542,20
14904,0085542,7
14905,0085542,6
14906,0085549,11
14907,0085549,21
14908,0085549,12
14909,0085554,11
14910,0085601,5
14911,0085601,6
14912,0085601,4
14913,0085603,4
14914,0085615,9
14915,0085615,11
14916,0085615,18
14917,0085615,19
14918,0085626,11
14919,0085632,11
14920,0085636,3
14921,0085636,18
14922,0085636,8
14923,0085640,9
14924,0085640,11
14925,0085640,18
14926,0085672,6
14927,0085672,7
14928,0085678,6
14929,0085678,11
14930,0085678,12
14931,0085678,15
14932,0085693,4
14933,0085693,3
14934,0085693,18
14935,0085694,3
14936,0085694,18
14937,0085694,19
14938,0085701,11
14939,0085701,3
14940,0085706,11
14941,0085706,7
14942,0085725,9
14943,0085743,4
14944,0085743,11
14945,0085750,6
14946,0085750,3
14947,0085750,19
14948,0085755,19
14949,0085764,4
14950,0085769,4
14951,0085769,11
14952,0085776,4
14953,0085776,11
14954,0085780,3
14955,0085794,4
14956,0085794,9
14957,0085794,11
14958,0085794,19
14959,0085809,1
14960,0085809,21
14961,0085811,5
14962,0085811,6
14963,0085811,8
14964,0085830,8
14965,0085852,8
14966,0085859,4
14967,0085859,11
14968,0085862,5
14969,0085862,9
14970,0085862,11
14971,0085862,12
14972,0085862,19
14973,0085862,10
14974,0085867,19
14975,0085868,4
14976,0085868,11
14977,0085872,11
14978,0085891,4
14979,0085891,11
14980,0085891,12
14981,0085894,4
14982,0085894,12
14983,0085894,8
14984,0085900,5
14985,0085900,9
14986,0085900,11
14987,0085900,19
14988,0085912,5
14989,0085912,11
14990,0085912,14
14991,0085918,3
14992,0085919,4
14993,0085919,11
14994,0085933,11
14995,0085933,15
14996,0085936,20
14997,0085936,2
14998,0085936,4
14999,0085936,14
15000,0085936,7
15001,0085937,4
15002,0085937,3
15003,0085959,4
15004,0085959,22
15005,0085970,4
15006,0085970,11
15007,0085972,9
15008,0085972,11
15009,0085983,19
15010,0085994,5
15011,0085994,6
15012,0085994,4
15013,0085994,12
15014,0085995,6
15015,0085995,4
15016,0086005,6
15017,0086005,11
15018,0086006,5
15019,0086006,6
15020,0086006,19
15021,0086013,3
15022,0086013,8
15023,0086014,3
15024,0086014,8
15025,0086022,11
15026,0086026,7
15027,0086026,3
15028,0086026,8
15029,0086034,5
15030,0086034,6
15031,0086034,19
15032,0086036,3
15033,0086050,3
15034,0086058,5
15035,0086058,11
15036,0086058,19
15037,0086066,9
15038,0086066,11
15039,0086067,2
15040,0086067,11
15041,0086087,4
15042,0086087,11
15043,0086087,12
15044,0086112,4
15045,0086112,22
15046,0086112,12
15047,0086113,3
15048,0086113,18
15049,0086119,5
15050,0086119,3
15051,0086129,4
15052,0086135,5
15053,0086135,8
15054,0086141,5
15055,0086141,6
15056,0086141,7
15057,0086141,8
15058,0086143,4
15059,0086143,12
15060,0086148,20
15061,0086148,5
15062,0086148,9
15063,0086148,11
15064,0086148,19
15065,0086154,9
15066,0086154,3
15067,0086154,18
15068,0086154,19
15069,0086170,4
15070,0086176,3
15071,0086176,8
15072,0086182,17
15073,0086182,11
15074,0086182,13
15075,0086190,5
15076,0086190,6
15077,0086190,7
15078,0086190,8
15079,0086192,5
15080,0086192,9
15081,0086192,11
15082,0086192,19
15083,0086197,6
15084,0086197,17
15085,0086197,11
15086,0086197,13
15087,0086199,9
15088,0086199,11
15089,0086200,4
15090,0086200,9
15091,0086200,11
15092,0086200,12
15093,0086203,20
15094,0086203,7
15095,0086203,21
15096,0086203,8
15097,0086216,9
15098,0086216,11
15099,0086216,12
15100,0086230,12
15101,0086232,6
15102,0086232,11
15103,0086242,11
15104,0086242,12
15105,0086248,3
15106,0086250,9
15107,0086250,11
15108,0086262,3
15109,0086262,18
15110,0086263,7
15111,0086263,3
15112,0086264,4
15113,0086265,11
15114,0086312,17
15115,0086312,11
15116,0086312,13
15117,0086312,19
15118,0086320,3
15119,0086325,5
15120,0086325,4
15121,0086325,9
15122,0086331,4
15123,0086331,8
15124,0086336,7
15125,0086336,18
15126,0086336,19
15127,0086340,5
15128,0086340,7
15129,0086340,6
15130,0086346,5
15131,0086346,6
15132,0086346,8
15133,0086349,3
15134,0086349,8
15135,0086352,4
15136,0086352,12
15137,0086355,17
15138,0086355,11
15139,0086356,9
15140,0086356,11
15141,0086356,18
15142,0086356,19
15143,0086361,11
15144,0086361,21
15145,0086361,12
15146,0086366,4
15147,0086366,21
15148,0086369,11
15149,0086373,4
15150,0086373,9
15151,0086373,8
15152,0086377,9
15153,0086377,11
15154,0086377,15
15155,0086379,5
15156,0086379,4
15157,0086379,12
15158,0086379,16
15159,0086383,5
15160,0086383,9
15161,0086383,19
15162,0086393,5
15163,0086393,6
15164,0086393,4
15165,0086393,8
15166,0086397,4
15167,0086397,9
15168,0086397,11
15169,0086410,11
15170,0086423,11
15171,0086423,21
15172,0086425,4
15173,0086425,11
15174,0086428,5
15175,0086428,6
15176,0086428,3
15177,0086429,11
15178,0086443,5
15179,0086443,6
15180,0086443,8
15181,0086443,10
15182,0086449,3
15183,0086449,18
15184,0086449,19
15185,0086450,4
15186,0086465,4
15187,0086476,4
15188,0086476,18
15189,0086476,19
15190,0086483,4
15191,0086486,3
15192,0086491,3
15193,0086491,8
15194,0086494,4
15195,0086494,7
15196,0086494,12
15197,0086497,6
15198,0086497,11
15199,0086497,13
15200,0086508,5
15201,0086508,11
15202,0086508,19
15203,0086508,15
15204,0086510,11
15205,0086510,15
15206,0086515,20
15207,0086515,6
15208,0086515,14
15209,0086515,7
15210,0086525,4
15211,0086525,12
15212,0086541,3
15213,0086541,8
15214,0086541,19
15215,0086543,11
15216,0086543,18
15217,0086543,19
15218,0086551,4
15219,0086551,9
15220,0086551,18
15221,0086567,8
15222,0086567,19
15223,0086589,11
15224,0086589,19
15225,0086593,11
15226,0086593,18
15227,0086605,5
15228,0086605,4
15229,0086605,9
15230,0086606,5
15231,0086606,11
15232,0086610,3
15233,0086610,8
15234,0086617,11
15235,0086617,12
15236,0086617,15
15237,0086618,5
15238,0086618,6
15239,0086618,4
15240,0086619,11
15241,0086619,22
15242,0086619,12
15243,0086622,5
15244,0086622,6
15245,0086636,3
15246,0086637,4
15247,0086643,1
15248,0086643,21
15249,0086650,11
15250,0086650,12
15251,0086655,11
15252,0086655,18
15253,0086837,6
15254,0086837,18
15255,0086837,8
15256,0086837,19
15257,0086855,20
15258,0086855,2
15259,0086855,14
15260,0086856,6
15261,0086856,4
15262,0086856,12
15263,0086856,8
15264,0086859,5
15265,0086859,6
15266,0086859,9
15267,0086859,11
15268,0086859,12
15269,0086859,19
15270,0086873,4
15271,0086873,7
15272,0086873,12
15273,0086877,9
15274,0086877,11
15275,0086877,19
15276,0086879,17
15277,0086879,11
15278,0086879,13
15279,0086879,21
15280,0086884,5
15281,0086884,11
15282,0086884,19
15283,0086896,5
15284,0086896,9
15285,0086896,19
15286,0086904,17
15287,0086904,11
15288,0086904,12
15289,0086927,4
15290,0086934,11
15291,0086934,7
15292,0086934,18
15293,0086935,4
15294,0086935,11
15295,0086946,11
15296,0086946,21
15297,0086960,5
15298,0086960,4
15299,0086960,9
15300,0086961,11
15301,0086961,12
15302,0086969,11
15303,0086969,15
15304,0086972,5
15305,0086972,6
15306,0086972,7
15307,0086973,4
15308,0086973,12
15309,0086978,3
15310,0086978,19
15311,0086979,9
15312,0086979,11
15313,0086979,19
15314,0086981,3
15315,0086981,4
15316,0086984,18
15317,0086984,19
15318,0086988,11
15319,0086988,12
15320,0086993,5
15321,0086993,6
15322,0086993,11
15323,0086993,13
15324,0086993,12
15325,0086994,11
15326,0086994,12
15327,0086998,4
15328,0086998,11
15329,0086998,21
15330,0086998,12
15331,0086999,4
15332,0086999,11
15333,0086999,22
15334,0087003,4
15335,0087004,4
15336,0087004,8
15337,0087015,3
15338,0087015,8
15339,0087020,4
15340,0087027,11
15341,0087027,12
15342,0087032,5
15343,0087032,4
15344,0087039,9
15345,0087039,11
15346,0087039,13
15347,0087042,4
15348,0087050,3
15349,0087050,19
15350,0087062,5
15351,0087062,4
15352,0087062,9
15353,0087065,5
15354,0087065,6
15355,0087065,9
15356,0087065,14
15357,0087065,18
15358,0087065,19
15359,0087072,4
15360,0087075,11
15361,0087075,7
15362,0087075,3
15363,0087078,5
15364,0087078,6
15365,0087078,7
15366,0087089,9
15367,0087089,11
15368,0087089,21
15369,0087092,19
15370,0087100,11
15371,0087100,12
15372,0087100,19
15373,0087123,4
15374,0087123,9
15375,0087123,3
15376,0087123,19
15377,0087127,6
15378,0087127,7
15379,0087130,5
15380,0087130,8
15381,0087133,11
15382,0087133,4
15383,0087133,9
15384,0087135,6
15385,0087135,7
15386,0087164,11
15387,0087168,11
15388,0087168,12
15389,0087175,5
15390,0087175,6
15391,0087175,3
15392,0087175,8
15393,0087175,19
15394,0087181,4
15395,0087182,5
15396,0087182,6
15397,0087182,8
15398,0087188,11
15399,0087188,13
15400,0087188,21
15401,0087197,4
15402,0087197,11
15403,0087197,21
15404,0087197,12
15405,0087197,8
15406,0087229,5
15407,0087229,9
15408,0087229,11
15409,0087229,19
15410,0087231,17
15411,0087231,9
15412,0087231,11
15413,0087231,19
15414,0087233,11
15415,0087233,12
15416,0087243,3
15417,0087243,16
15418,0087262,5
15419,0087262,3
15420,0087262,8
15421,0087262,19
15422,0087265,4
15423,0087265,11
15424,0087265,12
15425,0087268,5
15426,0087268,9
15427,0087268,11
15428,0087268,18
15429,0087268,19
15430,0087277,11
15431,0087277,21
15432,0087277,12
15433,0087280,9
15434,0087280,11
15435,0087280,19
15436,0087289,4
15437,0087289,3
15438,0087291,2
15439,0087291,4
15440,0087291,11
15441,0087291,8
15442,0087298,3
15443,0087298,19
15444,0087332,5
15445,0087332,4
15446,0087332,7
15447,0087336,3
15448,0087336,18
15449,0087336,19
15450,0087344,5
15451,0087344,3
15452,0087344,8
15453,0087344,19
15454,0087349,4
15455,0087349,11
15456,0087363,4
15457,0087363,7
15458,0087363,3
15459,0087365,6
15460,0087365,11
15461,0087385,4
15462,0087386,11
15463,0087414,9
15464,0087414,11
15465,0087414,19
15466,0087423,1
15467,0087425,4
15468,0087425,12
15469,0087425,16
15470,0087428,4
15471,0087428,11
15472,0087432,5
15473,0087432,11
15474,0087433,11
15475,0087433,13
15476,0087433,21
15477,0087434,4
15478,0087434,14
15479,0087434,22
15480,0087434,12
15481,0087451,5
15482,0087451,6
15483,0087451,4
15484,0087451,12
15485,0087451,8
15486,0087469,5
15487,0087469,6
15488,0087472,3
15489,0087472,18
15490,0087472,19
15491,0087480,3
15492,0087480,8
15493,0087480,19
15494,0087481,5
15495,0087481,4
15496,0087482,4
15497,0087482,11
15498,0087482,12
15499,0087507,4
15500,0087507,9
15501,0087523,5
15502,0087523,6
15503,0087523,11
15504,0087527,4
15505,0087527,9
15506,0087538,5
15507,0087538,11
15508,0087538,14
15509,0087538,16
15510,0087544,20
15511,0087544,6
15512,0087544,7
15513,0087544,8
15514,0087550,4
15515,0087553,17
15516,0087553,11
15517,0087553,13
15518,0087553,15
15519,0087571,11
15520,0087571,15
15521,0087592,4
15522,0087592,3
15523,0087597,5
15524,0087597,6
15525,0087597,8
15526,0087606,11
15527,0087622,3
15528,0087622,8
15529,0087623,5
15530,0087623,11
15531,0087629,19
15532,0087635,4
15533,0087644,11
15534,0087650,4
15535,0087650,12
15536,0087660,20
15537,0087660,5
15538,0087660,6
15539,0087660,12
15540,0087660,8
15541,0087666,4
15542,0087666,12
15543,0087727,5
15544,0087727,6
15545,0087727,11
15546,0087727,19
15547,0087727,15
15548,0087746,3
15549,0087747,4
15550,0087747,11
15551,0087747,12
15552,0087751,11
15553,0087751,12
15554,0087755,6
15555,0087755,4
15556,0087755,11
15557,0087755,14
15558,0087755,22
15559,0087755,12
15560,0087777,5
15561,0087777,18
15562,0087777,19
15563,0087781,11
15564,0087781,16
15565,0087795,4
15566,0087796,3
15567,0087796,8
15568,0087796,19
15569,0087798,3
15570,0087799,4
15571,0087799,3
15572,0087799,8
15573,0087800,3
15574,0087803,11
15575,0087803,8
15576,0087805,5
15577,0087805,7
15578,0087805,19
15579,0087814,4
15580,0087814,7
15581,0087821,11
15582,0087821,12
15583,0087825,11
15584,0087837,11
15585,0087843,9
15586,0087843,11
15587,0087855,11
15588,0087866,4
15589,0087866,11
15590,0087866,16
15591,0087884,11
15592,0087892,6
15593,0087892,11
15594,0087892,13
15595,0087903,6
15596,0087903,7
15597,0087909,3
15598,0087909,18
15599,0087910,6
15600,0087910,11
15601,0087910,12
15602,0087910,8
15603,0087910,19
15604,0087921,11
15605,0087928,4
15606,0087932,5
15607,0087932,4
15608,0087932,9
15609,0087932,11
15610,0087957,11
15611,0087957,21
15612,0087957,22
15613,0087957,12
15614,0087968,4
15615,0087968,11
15616,0087968,12
15617,0087981,3
15618,0087981,19
15619,0087985,5
15620,0087985,11
15621,0087995,4
15622,0087995,9
15623,0087995,8
15624,0087995,19
15625,0087998,3
15626,0087998,8
15627,0088000,4
15628,0088001,4
15629,0088001,21
15630,0088002,4
15631,0088002,9
15632,0088007,11
15633,0088011,5
15634,0088011,6
15635,0088011,4
15636,0088011,12
15637,0088015,6
15638,0088015,11
15639,0088015,14
15640,0088015,7
15641,0088024,5
15642,0088024,9
15643,0088024,8
15644,0088024,19
15645,0088028,20
15646,0088028,6
15647,0088028,8
15648,0088028,19
15649,0088044,5
15650,0088044,9
15651,0088044,11
15652,0088044,19
15653,0088072,4
15654,0088072,7
15655,0088074,17
15656,0088074,4
15657,0088074,11
15658,0088074,13
15659,0088083,6
15660,0088083,4
15661,0088083,8
15662,0088099,4
15663,0088099,11
15664,0088099,12
15665,0088100,5
15666,0088100,6
15667,0088100,4
15668,0088100,3
15669,0088100,8
15670,0088100,19
15671,0088116,3
15672,0088116,19
15673,0088117,3
15674,0088117,19
15675,0088128,4
15676,0088128,12
15677,0088135,9
15678,0088135,11
15679,0088146,9
15680,0088146,11
15681,0088146,18
15682,0088146,15
15683,0088153,11
15684,0088153,21
15685,0088157,11
15686,0088157,3
15687,0088157,19
15688,0088161,4
15689,0088161,7
15690,0088161,12
15691,0088170,5
15692,0088170,6
15693,0088170,8
15694,0088172,12
15695,0088172,8
15696,0088178,1
15697,0088178,21
15698,0088179,11
15699,0088184,4
15700,0088184,11
15701,0088194,5
15702,0088194,9
15703,0088194,11
15704,0088194,21
15705,0088194,12
15706,0088194,19
15707,0088196,1
15708,0088206,5
15709,0088206,6
15710,0088206,7
15711,0088206,12
15712,0088206,8
15713,0088224,5
15714,0088224,4
15715,0088224,11
15716,0088241,11
15717,0088247,5
15718,0088247,8
15719,0088249,3
15720,0088249,1
15721,0088249,19
15722,0088255,9
15723,0088255,3
15724,0088255,19
15725,0088256,11
15726,0088256,19
15727,0088256,9
15728,0088258,4
15729,0088258,21
15730,0088272,9
15731,0088272,18
15732,0088272,19
15733,0088275,1
15734,0088275,17
15735,0088275,13
15736,0088286,4
15737,0088286,21
15738,0088323,6
15739,0088323,11
15740,0088323,14
15741,0088323,7
15742,0088333,4
15743,0088338,4
15744,0088338,11
15745,0088338,12
15746,0088380,5
15747,0088380,8
15748,0088380,19
15749,0088395,4
15750,0088402,4
15751,0088402,11
15752,0088414,4
15753,0088414,12
15754,0088461,4
15755,0088461,11
15756,0088680,4
15757,0088680,9
15758,0088680,11
15759,0088680,19
15760,0088683,11
15761,0088683,18
15762,0088707,11
15763,0088707,16
15764,0088708,5
15765,0088708,6
15766,0088708,12
15767,0088714,4
15768,0088714,11
15769,0088714,12
15770,0088757,5
15771,0088757,9
15772,0088757,19
15773,0088758,6
15774,0088758,11
15775,0088763,6
15776,0088763,4
15777,0088763,8
15778,0088781,4
15779,0088782,1
15780,0088782,13
15781,0088794,4
15782,0088794,12
15783,0088811,11
15784,0088811,12
15785,0088811,15
15786,0088814,20
15787,0088814,5
15788,0088814,6
15789,0088814,14
15790,0088814,7
15791,0088814,3
15792,0088818,5
15793,0088818,9
15794,0088818,11
15795,0088818,18
15796,0088827,3
15797,0088827,19
15798,0088846,11
15799,0088846,8
15800,0088847,4
15801,0088847,11
15802,0088850,4
15803,0088856,20
15804,0088856,2
15805,0088856,4
15806,0088856,10
15807,0088870,6
15808,0088870,7
15809,0088870,8
15810,0088879,9
15811,0088879,11
15812,0088889,4
15813,0088889,3
15814,0088889,19
15815,0088915,11
15816,0088915,21
15817,0088915,22
15818,0088925,5
15819,0088925,6
15820,0088925,8
15821,0088930,4
15822,0088930,9
15823,0088930,18
15824,0088930,19
15825,0088933,4
15826,0088933,11
15827,0088933,8
15828,0088936,5
15829,0088936,9
15830,0088936,11
15831,0088936,19
15832,0088939,11
15833,0088940,5
15834,0088940,8
15835,0088940,19
15836,0088944,5
15837,0088944,6
15838,0088944,19
15839,0088959,3
15840,0088959,19
15841,0088961,3
15842,0088961,8
15843,0088967,4
15844,0088967,9
15845,0088967,3
15846,0088979,14
15847,0088979,8
15848,0088983,20
15849,0088983,5
15850,0088983,6
15851,0088987,17
15852,0088987,9
15853,0088987,11
15854,0088992,11
15855,0088993,3
15856,0088993,19
15857,0089002,3
15858,0089002,8
15859,0089003,5
15860,0089003,9
15861,0089003,11
15862,0089003,19
15863,0089009,19
15864,0089013,3
15865,0089015,11
15866,0089015,12
15867,0089017,4
15868,0089017,11
15869,0089029,5
15870,0089029,4
15871,0089038,3
15872,0089038,18
15873,0089048,4
15874,0089048,11
15875,0089048,12
15876,0089066,4
15877,0089066,9
15878,0089066,11
15879,0089087,5
15880,0089087,6
15881,0089087,11
15882,0089092,5
15883,0089092,6
15884,0089092,11
15885,0089092,8
15886,0089104,5
15887,0089104,8
15888,0089104,19
15889,0089108,4
15890,0089114,6
15891,0089114,4
15892,0089114,14
15893,0089114,12
15894,0089114,8
15895,0089118,5
15896,0089118,19
15897,0089126,4
15898,0089126,11
15899,0089155,4
15900,0089155,9
15901,0089155,18
15902,0089167,4
15903,0089169,11
15904,0089169,13
15905,0089173,3
15906,0089173,18
15907,0089173,19
15908,0089175,3
15909,0089175,19
15910,0089200,4
15911,0089200,7
15912,0089200,3
15913,0089208,4
15914,0089208,21
15915,0089208,12
15916,0089218,6
15917,0089218,4
15918,0089218,14
15919,0089222,5
15920,0089222,4
15921,0089222,18
15922,0089222,12
15923,0089243,5
15924,0089243,19
15925,0089265,4
15926,0089265,7
15927,0089265,12
15928,0089269,5
15929,0089269,11
15930,0089269,3
15931,0089269,19
15932,0089274,3
15933,0089274,19
15934,0089276,11
15935,0089276,13
15936,0089276,15
15937,0089280,4
15938,0089280,3
15939,0089280,8
15940,0089283,5
15941,0089283,9
15942,0089283,18
15943,0089283,19
15944,0089297,11
15945,0089308,3
15946,0089308,19
15947,0089338,6
15948,0089338,3
15949,0089338,19
15950,0089343,11
15951,0089343,4
15952,0089346,4
15953,0089346,11
15954,0089346,19
15955,0089348,5
15956,0089348,19
15957,0089360,11
15958,0089360,18
15959,0089360,19
15960,0089366,11
15961,0089370,5
15962,0089370,6
15963,0089370,4
15964,0089370,12
15965,0089374,5
15966,0089374,4
15967,0089374,9
15968,0089374,19
15969,0089392,3
15970,0089393,4
15971,0089393,12
15972,0089421,5
15973,0089421,6
15974,0089421,4
15975,0089421,12
15976,0089424,11
15977,0089444,4
15978,0089444,11
15979,0089444,21
15980,0089457,6
15981,0089457,4
15982,0089457,11
15983,0089457,7
15984,0089461,5
15985,0089461,4
15986,0089461,11
15987,0089461,21
15988,0089469,6
15989,0089469,7
15990,0089469,12
15991,0089470,5
15992,0089470,11
15993,0089473,4
15994,0089489,5
15995,0089489,3
15996,0089489,18
15997,0089489,12
15998,0089489,8
15999,0089489,19
16000,0089503,5
16001,0089503,6
16002,0089503,4
16003,0089503,11
16004,0089503,7
16005,0089503,3
16006,0089503,12
16007,0089504,4
16008,0089523,4
16009,0089523,10
16010,0089530,5
16011,0089530,6
16012,0089530,8
16013,0089537,11
16014,0089543,4
16015,0089543,19
16016,0089552,5
16017,0089552,11
16018,0089552,12
16019,0089560,17
16020,0089560,11
16021,0089562,5
16022,0089562,6
16023,0089562,3
16024,0089572,9
16025,0089572,19
16026,0089591,5
16027,0089591,4
16028,0089591,9
16029,0089599,11
16030,0089599,19
16031,0089603,17
16032,0089603,11
16033,0089604,5
16034,0089604,11
16035,0089604,19
16036,0089604,15
16037,0089606,11
16038,0089606,4
16039,0089622,4
16040,0089622,8
16041,0089629,4
16042,0089643,4
16043,0089643,11
16044,0089643,12
16045,0089646,11
16046,0089665,3
16047,0089665,19
16048,0089670,6
16049,0089670,4
16050,0089679,11
16051,0089679,3
16052,0089679,19
16053,0089686,3
16054,0089695,5
16055,0089695,4
16056,0089695,9
16057,0089695,11
16058,0089730,4
16059,0089730,7
16060,0089730,3
16061,0089731,14
16062,0089731,7
16063,0089733,4
16064,0089740,5
16065,0089740,6
16066,0089740,19
16067,0089746,4
16068,0089748,11
16069,0089755,17
16070,0089755,11
16071,0089755,12
16072,0089767,10
16073,0089791,6
16074,0089791,4
16075,0089791,14
16076,0089798,11
16077,0089798,12
16078,0089821,9
16079,0089821,11
16080,0089821,12
16081,0089822,4
16082,0089826,4
16083,0089832,9
16084,0089832,18
16085,0089835,5
16086,0089835,9
16087,0089835,11
16088,0089835,19
16089,0089839,4
16090,0089841,4
16091,0089841,9
16092,0089841,11
16093,0089841,12
16094,0089853,4
16095,0089853,7
16096,0089853,12
16097,0089866,11
16098,0089869,11
16099,0089869,18
16100,0089869,8
16101,0089880,5
16102,0089880,6
16103,0089880,19
16104,0089880,15
16105,0089881,5
16106,0089881,11
16107,0089885,4
16108,0089885,3
16109,0089885,8
16110,0089886,4
16111,0089886,12
16112,0089886,8
16113,0089893,5
16114,0089893,6
16115,0089893,7
16116,0089901,5
16117,0089901,6
16118,0089901,4
16119,0089901,9
16120,0089901,12
16121,0089901,19
16122,0089904,4
16123,0089904,9
16124,0089907,4
16125,0089907,3
16126,0089907,8
16127,0089908,6
16128,0089908,14
16129,0089908,7
16130,0089908,3
16131,0089908,18
16132,0089913,6
16133,0089913,11
16134,0089913,13
16135,0089913,15
16136,0089918,4
16137,0089918,1
16138,0089927,11
16139,0089927,16
16140,0089941,5
16141,0089941,6
16142,0089941,11
16143,0089941,19
16144,0089945,4
16145,0089945,10
16146,0089960,11
16147,0089960,12
16148,0089961,6
16149,0089961,14
16150,0089961,7
16151,0089963,11
16152,0089963,5
16153,0089964,5
16154,0089964,11
16155,0089964,3
16156,0089981,4
16157,0089981,12
16158,0089984,20
16159,0089984,5
16160,0089984,6
16161,0089984,4
16162,0089984,14
16163,0089984,7
16164,0089984,8
16165,0089994,6
16166,0089994,4
16167,0089994,14
16168,0089994,21
16169,0090015,1
16170,0090015,13
16171,0090015,15
16172,0090021,3
16173,0090022,5
16174,0090022,9
16175,0090022,11
16176,0090022,12
16177,0090022,10
16178,0090037,11
16179,0090037,12
16180,0090037,19
16181,0090055,4
16182,0090055,11
16183,0090056,6
16184,0090056,4
16185,0090057,4
16186,0090057,3
16187,0090060,11
16188,0090060,12
16189,0090073,5
16190,0090073,9
16191,0090073,11
16192,0090073,19
16193,0090092,1
16194,0090094,4
16195,0090094,3
16196,0090094,8
16197,0090095,19
16198,0090098,4
16199,0090101,4
16200,0090103,4
16201,0090103,11
16202,0090103,12
16203,0090110,17
16204,0090110,11
16205,0090110,21
16206,0090110,22
16207,0090130,5
16208,0090130,6
16209,0090130,9
16210,0090130,11
16211,0090130,18
16212,0090130,19
16213,0090142,4
16214,0090142,7
16215,0090145,5
16216,0090145,9
16217,0090145,3
16218,0090145,19
16219,0090180,5
16220,0090180,9
16221,0090180,11
16222,0090180,19
16223,0090182,1
16224,0090186,9
16225,0090186,11
16226,0090186,18
16227,0090190,5
16228,0090190,4
16229,0090190,3
16230,0090190,8
16231,0090192,5
16232,0090192,8
16233,0090196,4
16234,0090196,7
16235,0090196,3
16236,0090197,11
16237,0090197,3
16238,0090200,5
16239,0090200,6
16240,0090200,11
16241,0090200,19
16242,0090203,11
16243,0090213,5
16244,0090213,4
16245,0090213,11
16246,0090217,4
16247,0090217,11
16248,0090233,5
16249,0090233,3
16250,0090233,8
16251,0090234,11
16252,0090234,12
16253,0090244,20
