id,cluster_id,user_id
16168,14,47530
16169,14,53399
16170,21,1952
16171,20,21241
16172,14,18142
16173,6,4828
16174,21,54335
16175,14,37356
16176,0,34226
16177,14,37408
16178,14,51492
16179,14,22482
16180,14,63098
16181,14,24081
16182,14,28309
16183,21,27072
16184,14,34106
16185,14,16007
16186,14,57387
16187,14,15126
16188,14,14111
16189,20,14455
16190,14,1288
16191,11,38586
16192,11,71665
16193,14,19528
16194,14,61713
16195,14,5892
16196,14,25827
16197,14,44398
16198,14,42888
16199,14,15274
16200,14,18770
16201,14,25168
16202,0,27979
16203,14,276
16204,14,26506
16205,14,63553
16206,9,52366
16207,14,13253
16208,11,29578
16209,14,19554
16210,14,56045
16211,20,16659
16212,14,2988
16213,11,43485
16214,14,52717
16215,14,45414
16216,14,64061
16217,6,71019
16218,14,32249
16219,14,22339
16220,14,34082
16221,14,64687
16222,14,63516
16223,14,21325
16224,14,36318
16225,0,35089
16226,0,3467
16227,14,19127
16228,14,15543
16229,14,1635
16230,14,50184
16231,14,23798
16232,14,54641
16233,14,65879
16234,0,45887
16235,14,20658
16236,14,68113
16237,14,5666
16238,14,40711
16239,21,47243
16240,21,34903
16241,14,6290
16242,11,32330
16243,14,52083
16244,9,56228
16245,14,14949
16246,14,58972
16247,14,8774
16248,14,8587
16249,14,70746
16250,14,30324
16251,0,56606
16252,14,70198
16253,14,30620
16254,14,37841
16255,6,17164
16256,14,61794
16257,20,25679
16258,0,5653
16259,21,16146
16260,14,48320
16261,14,29300
16262,6,52931
16263,14,24129
16264,14,6715
16265,14,52618
16266,14,39795
16267,9,60379
16268,14,26906
16269,14,58486
16270,14,60520
16271,14,69512
16272,20,9034
16273,11,17100
16274,14,44954
16275,14,41518
16276,11,58244
16277,14,67452
16278,14,1902
16279,9,26772
16280,14,54938
16281,9,15099
16282,0,50133
16283,14,2776
16284,0,1126
16285,9,45945
16286,14,65925
16287,21,35574
16288,20,38416
16289,21,28743
16290,14,28298
16291,14,7433
16292,14,7235
16293,14,60299
16294,14,841
16295,14,11835
16296,14,35812
16297,14,11840
16298,14,51727
16299,14,20918
16300,14,69924
16301,0,26324
16302,14,19434
16303,0,70373
16304,14,48438
16305,14,52859
16306,14,24409
16307,14,52740
16308,14,27140
16309,14,17026
16310,14,59056
16311,14,8321
16312,14,30126
16313,14,605
16314,11,45160
16315,0,48088
16316,14,19450
16317,14,21899
16318,14,728
16319,14,42726
16320,21,38757
16321,14,5987
16322,14,58378
16323,14,34771
16324,14,3767
16325,9,30495
16326,14,60782
16327,14,14736
16328,20,55507
16329,14,70922
16330,14,46618
16331,14,37706
16332,18,60101
16333,14,24733
16334,14,2006
16335,14,64182
16336,14,33919
16337,14,9175
16338,14,60627
16339,14,44930
16340,14,6788
16341,14,57448
16342,14,24295
16343,0,37370
16344,21,12181
16345,14,17321
16346,9,31687
16347,14,49123
16348,14,6197
16349,14,15564
16350,14,17163
16351,14,52958
16352,14,65127
16353,14,47608
16354,14,64285
16355,14,42157
16356,9,14401
16357,14,47751
16358,14,50629
16359,21,63952
16360,0,61382
16361,14,51670
16362,14,30211
16363,14,4557
16364,9,14999
16365,20,42367
16366,21,12389
16367,14,29850
16368,14,1232
16369,14,51840
16370,0,70390
16371,14,43084
16372,14,27950
16373,0,57135
16374,14,22227
16375,14,5410
16376,14,28627
16377,14,68648
16378,14,30102
16379,7,22906
16380,21,55477
16381,6,4893
16382,14,53974
16383,20,70029
16384,14,24065
16385,21,54889
16386,14,41125
16387,14,17863
16388,14,50754
16389,14,60594
16390,21,32086
16391,14,26469
16392,11,21690
16393,14,58075
16394,21,46096
16395,14,58791
16396,14,61147
16397,20,50788
16398,21,50045
16399,14,68134
16400,14,29827
16401,14,30036
16402,0,70078
16403,14,29788
16404,14,30688
16405,14,32817
16406,14,55058
16407,14,55514
16408,9,16353
16409,14,4832
16410,14,2578
16411,11,35378
16412,14,18303
16413,0,136
16414,14,69037
16415,11,31983
16416,14,44213
16417,14,66507
16418,14,33872
16419,21,67746
16420,14,11396
16421,14,8708
16422,14,49749
16423,20,63871
16424,14,960
16425,14,13940
16426,14,38306
16427,14,26773
16428,14,50303
16429,14,40368
16430,14,38563
16431,14,68611
16432,11,61422
16433,14,17287
16434,14,15205
16435,14,22293
16436,0,20317
16437,14,12487
16438,14,46230
16439,14,24977
16440,14,10143
16441,14,69967
16442,14,62340
16443,14,60823
16444,21,63738
16445,14,32403
16446,9,48082
16447,11,33968
16448,20,59265
16449,14,70583
16450,20,5559
16451,14,59396
16452,14,43020
16453,20,43435
16454,9,21692
16455,14,43174
16456,14,7715
16457,11,16747
16458,21,50058
16459,11,48638
16460,11,40375
16461,14,65987
16462,14,5063
16463,14,25446
16464,9,54237
16465,14,37257
16466,14,32888
16467,18,65800
16468,14,60544
16469,6,30000
16470,14,55952
16471,14,32175
16472,14,71534
16473,14,54125
16474,14,24755
16475,11,34424
16476,14,28960
16477,14,69533
16478,14,67510
16479,14,48864
16480,20,44647
16481,14,26027
16482,14,4300
16483,14,50466
16484,0,53494
16485,14,61769
16486,14,63437
16487,21,37482
16488,21,9072
16489,11,18817
16490,14,68792
16491,14,24725
16492,0,12419
16493,6,54446
16494,14,53064
16495,14,41917
16496,21,36211
16497,14,64040
16498,14,25774
16499,14,37792
16500,14,8046
16501,20,8293
16502,14,33712
16503,14,56452
16504,14,52529
16505,20,63383
16506,14,39217
16507,14,51510
16508,14,35136
16509,14,27216
16510,0,52043
16511,14,14350
16512,14,45399
16513,14,30407
16514,14,25340
16515,14,9396
16516,21,29434
16517,11,36682
16518,11,2619
16519,9,37298
16520,14,62900
16521,11,40964
16522,20,43080
16523,14,40719
16524,20,38293
16525,14,42978
16526,14,15139
16527,11,51238
16528,11,49252
16529,14,28611
16530,14,56992
16531,14,71513
16532,14,19791
16533,21,11298
16534,14,21443
16535,14,30500
16536,14,64983
16537,14,50190
16538,14,31734
16539,14,14447
16540,14,3908
16541,14,42568
16542,0,46109
16543,14,29778
16544,14,66518
16545,14,51766
16546,14,63937
16547,14,25539
16548,14,2467
16549,14,38905
16550,21,17428
16551,14,47063
16552,14,47686
16553,14,14375
16554,0,55650
16555,14,43756
16556,14,36579
16557,14,31615
16558,14,71669
16559,14,69052
16560,14,24941
16561,14,43357
16562,9,28560
16563,14,55169
16564,14,26677
16565,14,40120
16566,14,25740
16567,0,31720
16568,6,61954
16569,21,15933
16570,14,65476
16571,14,31749
16572,14,40922
16573,14,24753
16574,14,69127
16575,14,18634
16576,11,51462
16577,14,42031
16578,20,25664
16579,14,12629
16580,14,12285
16581,14,57406
16582,14,11332
16583,14,3755
16584,14,12019
16585,14,35862
16586,14,27984
16587,21,19040
16588,20,8782
16589,14,33945
16590,11,48826
16591,14,7591
16592,11,67939
16593,20,33110
16594,14,22512
16595,14,7023
16596,21,40780
16597,0,7304
16598,14,6935
16599,14,59364
16600,21,29375
16601,21,17352
16602,14,61644
16603,14,42247
16604,14,14627
16605,14,29541
16606,14,57343
16607,14,45639
16608,21,5066
16609,14,41078
16610,14,65795
16611,14,42033
16612,14,60461
16613,11,24125
16614,14,46041
16615,9,24500
16616,14,1372
16617,14,52276
16618,0,14576
16619,14,69708
16620,14,52196
16621,14,63037
16622,14,1091
16623,14,13409
16624,14,59548
16625,11,711
16626,21,54596
16627,14,27063
16628,14,33049
16629,14,1304
16630,14,57749
16631,14,53754
16632,14,7577
16633,14,5431
16634,14,34311
16635,6,16685
16636,14,22201
16637,14,7908
16638,14,14665
16639,14,41911
16640,14,11118
16641,14,32337
16642,14,57902
16643,14,25273
16644,14,48739
16645,14,57121
16646,14,69165
16647,21,43949
16648,14,15491
16649,14,8604
16650,14,27459
16651,14,49751
16652,14,45248
16653,14,34833
16654,14,58689
16655,14,15421
16656,9,42134
16657,14,62678
16658,14,41996
16659,14,35310
16660,20,7206
16661,14,36532
16662,14,42392
16663,14,15583
16664,0,20272
16665,14,36883
16666,14,38326
16667,14,71679
16668,0,50702
16669,21,608
16670,14,29986
16671,20,61729
16672,14,21306
16673,14,23309
16674,14,4816
16675,11,48224
16676,20,8408
16677,14,62445
16678,9,25418
16679,14,9928
16680,9,51181
16681,14,61943
16682,14,66380
16683,20,65457
16684,14,4066
16685,14,53544
16686,6,24875
16687,14,33779
16688,14,23269
16689,14,46899
16690,11,14959
16691,14,13399
16692,14,69080
16693,14,43760
16694,14,38091
16695,14,18855
16696,14,40194
16697,14,23227
16698,11,16629
16699,14,5407
16700,11,13956
16701,9,40326
16702,14,13746
16703,14,16932
16704,14,61222
16705,14,23208
16706,14,25647
16707,11,63061
16708,14,49847
16709,0,31200
16710,14,42995
16711,0,25724
16712,14,19131
16713,14,53688
16714,14,20243
16715,14,71391
16716,14,22831
16717,14,52062
16718,14,24625
16719,14,21153
16720,14,70873
16721,14,16877
16722,6,23368
16723,14,14412
16724,14,11955
16725,14,53524
16726,14,68335
16727,14,24700
16728,14,18810
16729,14,60344
16730,21,31529
16731,14,42887
16732,21,14336
16733,14,16029
16734,14,59422
16735,14,6976
16736,6,40094
16737,14,23423
16738,11,14403
16739,0,39284
16740,14,12856
16741,14,11197
16742,14,7785
16743,21,61460
16744,11,56328
16745,14,8613
16746,9,19733
16747,14,67381
16748,14,40570
16749,14,59041
16750,0,36522
16751,0,26013
16752,11,66547
16753,14,2351
16754,21,14246
16755,14,36236
16756,14,25659
16757,14,28550
16758,14,56565
16759,20,13657
16760,6,49000
16761,11,67474
16762,14,16294
16763,14,63308
16764,20,65530
16765,14,34364
16766,0,48961
16767,14,3418
16768,14,63045
16769,9,13587
16770,14,37721
16771,9,3896
16772,14,62107
16773,14,14137
16774,14,35244
16775,14,43155
16776,14,6241
16777,14,11359
16778,21,17205
16779,14,44136
16780,14,8576
16781,14,70515
16782,9,25428
16783,0,60696
16784,14,22347
16785,14,38314
16786,14,8616
16787,14,61094
16788,14,59981
16789,14,3705
16790,11,49505
16791,14,23168
16792,14,16662
16793,21,40774
16794,14,71373
16795,14,66959
16796,11,1592
16797,14,70080
16798,14,53413
16799,14,3591
16800,11,53414
16801,14,23264
16802,14,31825
16803,21,39166
16804,14,37335
16805,21,33221
16806,14,32489
16807,11,42670
16808,14,67670
16809,21,34594
16810,14,12954
16811,14,38467
16812,0,8621
16813,14,44240
16814,21,53895
16815,14,12654
16816,11,23291
16817,14,12079
16818,11,24857
16819,21,4926
16820,21,51522
16821,14,37342
16822,14,60429
16823,14,47373
16824,14,24372
16825,14,64979
16826,20,40297
16827,14,34843
16828,21,21668
16829,14,41885
16830,14,30943
16831,14,61941
16832,14,11708
16833,14,4319
16834,6,43602
16835,14,40563
16836,14,66066
16837,14,2541
16838,14,63876
16839,6,38273
16840,14,63930
16841,9,17333
16842,0,28710
16843,20,70641
16844,11,2002
16845,11,55615
16846,14,27226
16847,0,40300
16848,14,25454
16849,6,12171
16850,14,23929
16851,11,21675
16852,20,18025
16853,20,1099
16854,14,49840
16855,14,26908
16856,9,45855
16857,14,19324
16858,14,64497
16859,14,42574
16860,14,56302
16861,14,22737
16862,14,41145
16863,14,56544
16864,21,59543
16865,14,29786
16866,14,64631
16867,14,64743
16868,14,16968
16869,14,50246
16870,14,63262
16871,14,58867
16872,20,41076
16873,9,25937
16874,21,31378
16875,20,57334
16876,0,40625
16877,14,57900
16878,14,55336
16879,0,29955
16880,14,26880
16881,14,38660
16882,14,41583
16883,14,56916
16884,20,7014
16885,14,63925
16886,14,44992
16887,14,11295
16888,11,55509
16889,14,22480
16890,14,40545
16891,14,53040
16892,14,39858
16893,14,61665
16894,14,5751
16895,0,65225
16896,11,45313
16897,14,23282
16898,14,67403
16899,21,25605
16900,21,4308
16901,20,24307
16902,14,68676
16903,14,21677
16904,14,1788
16905,14,2426
16906,14,46880
16907,14,11379
16908,14,20938
16909,14,53584
16910,14,32885
16911,14,5411
16912,9,48555
16913,14,66866
16914,14,17871
16915,14,21335
16916,14,53507
16917,14,46238
16918,14,26293
16919,11,16946
16920,20,57744
16921,14,60178
16922,21,41655
16923,14,14322
16924,14,21555
16925,6,33263
16926,6,21975
16927,14,2135
16928,14,50377
16929,0,835
16930,14,24908
16931,9,2064
16932,14,64408
16933,0,56214
16934,14,18600
16935,9,29942
16936,14,48192
16937,9,50483
16938,6,49130
16939,14,3280
16940,6,44751
16941,14,40655
16942,14,38820
16943,14,50602
16944,9,58321
16945,0,68898
16946,14,33892
16947,11,51681
16948,14,9472
16949,14,31885
16950,14,26666
16951,14,3172
16952,14,2933
16953,20,25580
16954,6,15255
16955,14,31812
16956,14,6033
16957,14,36607
16958,14,59902
16959,14,27425
16960,14,19215
16961,14,41658
16962,14,21817
16963,9,39343
16964,14,70235
16965,21,9192
16966,14,10927
16967,14,1484
16968,14,23557
16969,14,33195
16970,14,31397
16971,14,54254
16972,11,5649
16973,14,70010
16974,20,48059
16975,21,65759
16976,14,54454
16977,14,65878
16978,14,68454
16979,14,43167
16980,14,15046
16981,21,60324
16982,14,25826
16983,14,26688
16984,14,35054
16985,14,57983
16986,14,67981
16987,0,15160
16988,14,52969
16989,14,53976
16990,14,53100
16991,14,48204
16992,14,22077
16993,0,67832
16994,14,22579
16995,21,49650
16996,14,23599
16997,14,26955
16998,11,16736
16999,14,15370
17000,11,51805
17001,14,67314
17002,14,27720
17003,14,3801
17004,14,20821
17005,14,30158
17006,0,41384
17007,14,42471
17008,14,48521
17009,11,64115
17010,21,68412
17011,14,5558
17012,14,44544
17013,21,35489
17014,14,45854
17015,14,38594
17016,11,40329
17017,14,35338
17018,11,62623
17019,14,69439
17020,14,15749
17021,14,54824
17022,14,66901
17023,14,43644
17024,14,26524
17025,14,55548
17026,21,59449
17027,14,62083
17028,14,2796
17029,14,11022
17030,9,25141
17031,14,63239
17032,14,34145
17033,20,65414
17034,14,26334
17035,14,9450
17036,14,20176
17037,14,16372
17038,21,36655
17039,14,33722
17040,9,26224
17041,14,12269
17042,14,21657
17043,14,36407
17044,14,146
17045,14,30285
17046,14,5040
17047,14,9278
17048,14,66436
17049,14,35184
17050,20,10687
17051,14,38432
17052,6,53577
17053,14,9969
17054,14,48191
17055,0,18081
17056,14,5548
17057,14,22193
17058,14,28842
17059,14,3325
17060,14,57170
17061,20,30767
17062,14,36029
17063,14,27467
17064,11,12894
17065,14,68184
17066,11,20790
17067,21,24240
17068,14,65201
17069,14,60039
17070,0,24250
17071,14,44299
17072,14,60410
17073,20,17411
17074,21,64645
17075,9,52329
17076,11,12829
17077,9,47565
17078,14,7406
17079,6,67072
17080,14,21939
17081,14,61631
17082,14,17138
17083,14,25157
17084,14,41051
17085,14,53394
17086,14,66149
17087,14,25820
17088,14,31488
17089,14,23369
17090,14,570
17091,14,71078
17092,14,64582
17093,14,68131
17094,14,38269
17095,14,35495
17096,14,48456
17097,11,69515
17098,14,11616
17099,14,25800
17100,0,51353
17101,9,6674
17102,9,61828
17103,14,58106
17104,14,22218
17105,21,33482
17106,20,30891
17107,14,3509
17108,14,36178
17109,14,67367
17110,14,45045
17111,14,28519
17112,21,9223
17113,14,4778
17114,14,12483
17115,14,66366
17116,0,52616
17117,21,53459
17118,14,17137
17119,14,20408
17120,14,55207
17121,11,66672
17122,14,52112
17123,14,37029
17124,21,3181
17125,14,41270
17126,9,52377
17127,9,48941
17128,14,9637
17129,14,11307
17130,0,38881
17131,14,29614
17132,14,533
17133,14,11263
17134,14,34488
17135,14,63619
17136,14,22220
17137,20,26467
17138,14,60237
17139,14,44955
17140,14,55855
17141,14,40669
17142,14,45730
17143,14,22924
17144,14,40280
17145,0,43219
17146,11,13600
17147,14,35882
17148,0,4961
17149,14,59261
17150,14,7213
17151,14,22676
17152,14,35218
17153,14,777
17154,14,12963
17155,14,71206
17156,14,14773
17157,20,5718
17158,14,71094
17159,14,67509
17160,14,59872
17161,14,11926
17162,20,63666
17163,14,4578
17164,20,30668
17165,21,25153
17166,11,12096
17167,14,69091
17168,20,48477
17169,14,69809
17170,14,32751
17171,14,10070
17172,14,4048
17173,14,69845
17174,14,47986
17175,14,46172
17176,14,68851
17177,14,31091
17178,14,29901
17179,14,43932
17180,9,35428
17181,14,35394
17182,20,10297
17183,14,40666
17184,21,36603
17185,14,17937
17186,14,17447
17187,14,30675
17188,14,2472
17189,9,31672
17190,14,13203
17191,14,53251
17192,14,9943
17193,21,13686
17194,14,46697
17195,20,29237
17196,6,23834
17197,14,71289
17198,14,19257
17199,14,54165
17200,14,5675
17201,11,29546
17202,6,30640
17203,14,69260
17204,14,37261
17205,14,20083
17206,11,65756
17207,14,33377
17208,0,38075
17209,14,18518
17210,14,27053
17211,0,31624
17212,14,48384
17213,14,24545
17214,14,65088
17215,14,18574
17216,6,64054
17217,14,44666
17218,14,64685
17219,0,33347
17220,6,7906
17221,14,13364
17222,14,38666
17223,21,34772
17224,0,60433
17225,11,10281
17226,14,14802
17227,14,20712
17228,11,12104
17229,14,55849
17230,14,65465
17231,14,33879
17232,6,35438
17233,14,22758
17234,14,54534
17235,11,16122
17236,14,27238
17237,14,41793
17238,14,50995
17239,14,13213
17240,14,3919
17241,14,62146
17242,14,45679
17243,11,57569
17244,14,45323
17245,14,65765
17246,14,26610
17247,21,19761
17248,14,57595
17249,14,42252
17250,14,42732
17251,9,12108
17252,21,26279
17253,14,60719
17254,14,57759
17255,14,66388
17256,14,11444
17257,0,40002
17258,14,49198
17259,14,11678
17260,14,57192
17261,14,64557
17262,14,69922
17263,14,945
17264,0,4367
17265,14,52468
17266,14,15137
17267,21,68618
17268,9,46287
17269,21,61844
17270,14,17492
17271,21,47198
17272,14,15312
17273,14,17796
17274,14,24540
17275,14,58357
17276,14,35982
17277,14,49950
17278,20,38558
17279,14,14772
17280,14,57884
17281,14,50810
17282,14,51433
17283,14,71155
17284,21,51720
17285,14,64035
17286,14,70408
17287,11,21484
17288,14,57697
17289,14,42884
17290,14,40318
17291,14,34139
17292,14,71469
17293,14,25222
17294,14,30346
17295,14,48655
17296,14,67609
17297,14,29694
17298,9,1727
17299,14,19164
17300,0,58722
17301,9,21421
17302,11,3116
17303,11,61024
17304,14,49281
17305,14,2834
17306,14,9826
17307,20,18239
17308,20,64780
17309,14,26422
17310,14,59448
17311,14,58745
17312,14,11494
17313,14,5950
17314,14,4388
17315,11,11422
17316,0,22312
17317,14,37522
17318,9,18960
17319,14,42863
17320,14,62591
17321,11,44405
17322,14,16857
17323,14,62926
17324,14,12831
17325,14,34143
17326,20,39707
17327,14,24271
17328,11,3590
17329,0,35676
17330,14,71154
17331,14,65663
17332,14,34359
17333,14,17544
17334,14,32469
17335,14,42447
17336,14,1755
17337,20,48894
17338,14,66600
17339,14,60047
17340,14,30674
17341,14,15806
17342,14,49293
17343,14,24870
17344,14,651
17345,14,21880
17346,14,20670
17347,14,51764
17348,14,48645
17349,20,63830
17350,6,50484
17351,9,6339
17352,14,59806
17353,0,57149
17354,14,64627
17355,14,7210
17356,14,47843
17357,14,51581
17358,14,67593
17359,14,38256
17360,14,22447
17361,14,23330
17362,14,1658
17363,14,48884
17364,14,46326
17365,14,25643
17366,14,13553
17367,21,71074
17368,9,64112
17369,14,17194
17370,14,42750
17371,14,24890
17372,14,8649
17373,14,13142
17374,14,29440
17375,11,41527
17376,14,64350
17377,14,54316
17378,11,24709
17379,14,24074
17380,14,53714
17381,14,47185
17382,20,49960
17383,18,40516
17384,14,8754
17385,11,57080
17386,14,54991
17387,14,47733
17388,20,29000
17389,14,29248
17390,14,897
17391,20,67515
17392,14,53332
17393,14,10394
17394,21,39361
17395,14,70537
17396,11,70773
17397,14,29494
17398,20,19329
17399,14,13949
17400,14,69220
17401,20,50728
17402,21,16348
17403,14,42193
17404,14,54149
17405,11,51252
17406,14,37070
17407,14,22761
17408,14,65052
17409,14,33196
17410,14,71408
17411,14,50140
17412,14,21170
17413,21,57452
17414,14,48872
17415,14,23065
17416,14,42283
17417,20,2669
17418,14,55947
17419,21,3142
17420,21,45018
17421,14,31101
17422,21,34518
17423,14,52723
17424,14,55658
17425,14,3926
17426,20,15149
17427,14,14043
17428,14,63928
17429,14,55750
17430,20,37348
17431,14,60564
17432,0,52113
17433,14,66908
17434,14,1742
17435,14,43535
17436,14,47706
17437,14,11115
17438,14,19124
17439,11,57586
17440,14,33937
17441,14,26873
17442,14,11340
17443,14,10326
17444,9,61017
17445,14,45715
17446,14,59982
17447,0,33645
17448,21,65305
17449,0,37784
17450,14,66867
17451,14,55152
17452,20,31182
17453,21,39827
17454,14,44010
17455,20,55326
17456,14,60422
17457,14,22496
17458,14,33416
17459,14,55774
17460,14,27037
17461,21,62180
17462,14,66883
17463,14,63614
17464,14,49350
17465,14,64566
17466,14,23958
17467,0,40702
17468,11,58403
17469,20,16838
17470,14,11389
17471,0,63866
17472,14,46865
17473,14,5639
17474,9,45051
17475,11,66531
17476,14,36000
17477,14,65454
17478,0,39315
17479,14,40991
17480,14,11796
17481,14,41146
17482,14,51538
17483,14,37978
17484,14,24678
17485,14,48506
17486,14,50420
17487,11,37528
17488,14,43431
17489,14,66361
17490,14,59235
17491,14,31183
17492,14,28143
17493,20,43339
17494,14,51631
17495,11,26106
17496,14,40633
17497,9,27594
17498,14,42346
17499,11,47195
17500,14,4450
17501,21,10022
17502,21,56121
17503,14,53161
17504,14,6383
17505,14,54321
17506,14,3135
17507,14,70736
17508,14,8183
17509,9,40377
17510,14,5298
17511,9,49758
17512,14,38369
17513,21,36735
17514,14,16586
17515,14,6052
17516,14,40830
17517,14,19271
17518,14,30647
17519,14,18805
17520,0,62602
17521,14,70509
17522,14,64653
17523,14,50918
17524,14,24703
17525,14,13772
17526,14,36010
17527,14,60892
17528,14,28058
17529,14,31137
17530,14,36431
17531,14,29284
17532,14,41411
17533,14,64129
17534,14,10229
17535,14,66701
17536,0,47838
17537,14,29161
17538,14,38732
17539,14,63111
17540,14,57172
17541,14,29473
17542,14,28695
17543,0,25192
17544,14,14690
17545,21,14079
17546,14,56680
17547,14,19751
17548,14,51711
17549,14,68495
17550,14,69452
17551,14,57857
17552,21,62859
17553,6,27752
17554,6,5531
17555,14,2038
17556,21,57924
17557,21,33004
17558,14,18266
17559,20,3838
17560,14,17387
17561,14,9040
17562,20,34690
17563,14,31423
17564,14,53941
17565,14,63644
17566,14,47084
17567,14,32866
17568,14,50620
17569,20,46768
17570,14,61724
17571,14,58179
17572,14,34452
17573,14,59049
17574,0,33304
17575,14,68388
17576,14,32628
17577,21,47864
17578,11,6822
17579,14,27352
17580,14,36175
17581,14,43790
17582,14,23165
17583,0,22307
17584,14,32718
17585,14,61668
17586,14,42565
17587,14,7593
17588,14,65156
17589,14,10544
17590,11,52685
17591,14,2434
17592,20,63371
17593,14,30769
17594,11,49973
17595,14,50927
17596,21,68191
17597,14,67333
17598,14,29377
17599,6,65636
17600,21,55639
17601,0,9319
17602,14,32343
17603,0,31433
17604,14,24128
17605,14,6800
17606,14,55338
17607,14,46755
17608,14,8614
17609,14,54975
17610,14,69790
17611,14,60857
17612,14,1152
17613,14,59873
17614,21,27051
17615,14,27788
17616,21,18831
17617,14,27869
17618,9,2116
17619,14,17158
17620,6,17044
17621,14,37290
17622,14,33633
17623,14,10494
17624,21,34944
17625,11,60586
17626,20,70625
17627,14,3162
17628,14,2375
17629,14,63552
17630,21,40363
17631,14,20371
17632,14,37666
17633,14,69730
17634,14,69239
17635,14,16224
17636,9,66504
17637,14,67426
17638,9,70025
17639,11,24227
17640,14,26036
17641,0,12612
17642,14,31588
17643,14,28884
17644,14,32276
17645,0,54155
17646,21,19689
17647,14,54887
17648,14,61321
17649,14,64218
17650,14,29136
17651,6,45603
17652,14,69229
17653,14,37864
17654,0,44442
17655,14,67449
17656,0,28788
17657,21,60577
17658,14,51836
17659,14,69920
17660,14,66869
17661,14,51904
17662,14,68882
17663,9,27141
17664,11,37512
17665,14,57665
17666,9,13251
17667,14,68526
17668,14,56093
17669,14,22028
17670,14,28962
17671,14,67722
17672,21,60401
17673,20,60683
17674,14,65004
17675,14,63052
17676,9,32722
17677,14,52909
17678,14,40459
17679,14,11716
17680,14,28218
17681,14,54227
17682,14,26042
17683,14,3834
17684,11,41147
17685,14,67627
17686,14,28651
17687,14,31449
17688,14,52858
17689,14,70184
17690,21,68461
17691,14,23241
17692,14,2895
17693,14,69696
17694,9,43816
17695,14,45446
17696,14,21497
17697,0,67916
17698,11,16487
17699,11,1869
17700,14,51124
17701,14,30315
17702,14,51745
17703,9,20971
17704,11,61301
17705,14,41333
17706,14,17071
17707,14,2257
17708,0,34474
17709,14,68769
17710,14,69130
17711,14,39626
17712,0,37857
17713,14,33670
17714,14,42909
17715,11,17948
17716,14,28771
17717,14,37697
17718,14,63603
17719,14,39519
17720,14,41112
17721,14,40827
17722,14,44517
17723,14,40855
17724,14,38536
17725,14,10102
17726,14,5565
17727,14,65051
17728,14,466
17729,0,28898
17730,20,33136
17731,14,63393
17732,14,32042
17733,9,7560
17734,14,40149
17735,14,14394
17736,14,43180
17737,14,27557
17738,20,64014
17739,21,46395
17740,9,29871
17741,14,70238
17742,14,48822
17743,21,23135
17744,14,8834
17745,14,34352
17746,14,51577
17747,14,55413
17748,14,19230
17749,14,56782
17750,11,20592
17751,20,43983
17752,14,6494
17753,14,61265
17754,14,1272
17755,14,51977
17756,14,31763
17757,14,4734
17758,14,5003
17759,14,58837
17760,14,15778
17761,14,27595
17762,14,47771
17763,0,58934
17764,0,69431
17765,14,64505
17766,9,16427
17767,14,12440
17768,14,17466
17769,14,53800
17770,14,13924
17771,20,10910
17772,14,17401
17773,14,53931
17774,14,61146
17775,14,4937
17776,6,51534
17777,14,29272
17778,14,20810
17779,14,36483
17780,14,109
17781,20,32553
17782,14,44087
17783,14,20689
17784,14,5711
17785,14,27454
17786,14,66789
17787,14,56806
17788,14,33460
17789,0,13802
17790,14,22129
17791,14,58769
17792,14,16242
17793,14,34528
17794,14,41354
17795,14,68914
17796,14,68385
17797,14,70749
17798,14,51455
17799,14,50090
17800,14,12844
17801,14,27326
17802,14,31299
17803,9,61682
17804,14,12311
17805,20,28873
17806,14,30559
17807,14,53114
17808,14,46663
17809,14,9971
17810,20,29228
17811,14,37176
17812,14,6131
17813,14,21091
17814,21,7025
17815,14,17682
17816,11,64395
17817,21,68326
17818,0,21712
17819,6,49112
17820,6,57326
17821,11,12988
17822,14,193
17823,0,39100
17824,14,7018
17825,14,8698
17826,14,30551
17827,14,13392
17828,21,58948
17829,14,62124
17830,14,34540
17831,6,60147
17832,14,54095
17833,11,30090
17834,14,34444
17835,20,66180
17836,14,41754
17837,14,6561
17838,14,45369
17839,14,37169
17840,14,41811
17841,11,61374
17842,14,21374
17843,14,58958
17844,14,24151
17845,21,59998
17846,14,11978
17847,9,51823
17848,14,59863
17849,14,45481
17850,11,18182
17851,9,9282
17852,21,2454
17853,14,60771
17854,14,48124
17855,14,18301
17856,14,64339
17857,14,46380
17858,9,32646
17859,11,4140
17860,14,51300
17861,14,20656
17862,14,21533
17863,14,36950
17864,14,48302
17865,14,58616
17866,0,70559
17867,14,10466
17868,14,7161
17869,14,18944
17870,14,40179
17871,14,6647
17872,14,7943
17873,14,27786
17874,14,16193
17875,6,53896
17876,20,1827
17877,14,43967
17878,0,49814
17879,14,43178
17880,14,27806
17881,14,54513
17882,14,62828
17883,14,22005
17884,14,16618
17885,14,69592
17886,14,4030
17887,14,57289
17888,14,62081
17889,14,53774
17890,11,36268
17891,14,52051
17892,14,13439
17893,14,2046
17894,20,62843
17895,9,68353
17896,14,60134
17897,14,12795
17898,14,35821
17899,14,44722
17900,14,57956
17901,14,9232
17902,14,60931
17903,14,42295
17904,11,20557
17905,14,25186
17906,11,3858
17907,14,63580
17908,14,13537
17909,14,18331
17910,21,63266
17911,14,44633
17912,0,12239
17913,14,25513
17914,14,20797
17915,14,37360
17916,14,39970
17917,14,39666
